pool	block	ident	line	budget	record	text
0x1c767903	0x9370	0x5d	0	39	0	Aaah! Snake! Put some clothes on!
0x1c767903	0x93d0	0x70	0	55	0	Ugh, don't tell me you're still going around like that?
0x1c767903	0x9440	0x54	0	39	0	No! I'm not looking!
0x1c767903	0x94a0	0x56	0	39	0	Aaah! Put some clothes on!
0x1c767903	0x9500	0x70	0	55	0	You should have more respect for yourself than that.
0x1c767903	0x9570	0x5e	0	39	0	You like to show it off, don't you?
0x1c767903	0x95d0	0x6b	0	55	0	Maybe I should do that again sometime.
0x1c767903	0x9640	0x53	0	39	0	Enjoying yourself?
0x1c767903	0x96a0	0x75	0	71	0	The battery's running low. It needs to be recharged.
0x1c767903	0x9720	0xb2	0	57	0	There should be a special charger for it.
0x1c767903	0x9720	0xb2	1	56	0	Have you teammates charge it up for you.
0x1c767903	0x97e0	0x6d	0	55	0	That's a special charger for a rail gun.
0x1c767903	0x9850	0x8f	0	87	0	Not much point in powering it up if you don't have anything to recharge.
0x1c767903	0x98e0	0xb3	0	58	0	To send a charge to your teammate,
0x1c767903	0x98e0	0xb3	1	55	0	use AUTO AIM to lock onto them.
0x1c767903	0x99a0	0x8a	0	87	0	Keep tapping <I=ATK> to send an electric charge.
0x1c767903	0x9a30	0x6e	0	55	0	You need to get closer to lock on.
0x1c767903	0x9aa0	0xaa	0	55	0	Increasing the charge level on the rail gun
0x1c767903	0x9aa0	0xaa	1	42	0	makes it vastly more powerful.
0x1c767903	0x9b50	0x62	0	55	0	That's....not what that thing is for.
0x1c767903	0x9bc0	0x79	0	71	0	What are you gonna do by yourself with a big rubber band?
0x1c767903	0x9c40	0x73	0	71	0	That doesn't look like much of a shield to me.
0x1c767903	0x9cc0	0x89	0	87	0	Everybody needs to be CO-OP In to use the Human Slingshot!
0x1c767903	0x9d50	0xad	0	58	0	Everybody except the guy who's being launched
0x1c767903	0x9d50	0xad	1	39	0	needs to equip their part!
0x1c767903	0x9e00	0x73	0	71	0	When you see the formation icon, press <I=ACT>!
0x1c767903	0x9e80	0xbd	0	55	0	You can use <I=MOVE> to rotate it around.
0x1c767903	0x9e80	0xbd	1	59	0	Work with your teammate to aim at the target.
0x1c767903	0x9f40	0xbd	0	55	0	You can use <I=MOVE> to rotate it around.
0x1c767903	0x9f40	0xbd	1	59	0	Work with your teammate to aim at the target.
0x1c767903	0xa000	0xe0	0	63	0	Pull on the rubber band by rapidly tapping <I=ATK>!
0x1c767903	0xa000	0xe0	1	83	0	The bar at the bottom of the screen shows how much you've stretched it.
0x1c767903	0xa0e0	0xae	0	40	0	YOU are the human bullet!
0x1c767903	0xa0e0	0xae	1	58	0	Use <I=CAMERA> to adjust your launch angle!
0x1c767903	0xa190	0xae	0	40	0	YOU are the human bullet!
0x1c767903	0xa190	0xae	1	58	0	Use <I=CAMERA> to adjust your launch angle!
0x1c767903	0xa240	0xae	0	40	0	YOU are the human bullet!
0x1c767903	0xa240	0xae	1	58	0	Use <I=CAMERA> to adjust your launch angle!
0x1c767903	0xa2f0	0x11e	0	64	0	When the rubber band's stretched far enough back,
0x1c767903	0xa2f0	0x11e	1	37	0	hit <I=ATK> to launch!
0x1c767903	0xa2f0	0x11e	2	86	0	The bar at the bottom of the screen shows how much it's been stretched.
0x1c767903	0xa410	0x76	0	71	0	Make way for the flying human deterrent!!
0x1c767903	0xa490	0x68	0	55	0	Bullseye!! I salute you, sir!!
0x1c767903	0xa500	0xb5	0	62	0	Damn, missed it... Fear not, brave warrior,
0x1c767903	0xa500	0xb5	1	51	0	you will not have died in vain!!
0x1c767903	0xa5c0	0xb5	0	62	0	Damn, missed it... Fear not, brave warrior,
0x1c767903	0xa5c0	0xb5	1	51	0	you will not have died in vain!!
0x1c767903	0xa680	0x73	0	71	0	You'll break formation if you let go of <I=AIM>.
0x1c767903	0xa700	0x88	0	87	0	The stealth gun's beam lets you turn a teammate invisible.
0x1c767903	0xa790	0x8f	0	87	0	Too bad you can't point it at yourself, though. It's too big for that.
0x1c767903	0xa820	0xc6	0	87	0	If you think you're about to die, use a ration or a recovery item.
0x1c767903	0xa820	0xc6	1	42	0	Can't be too careful.
0x1c767903	0xa8f0	0xd8	0	67	0	Keep a ration or another recovery item equipped
0x1c767903	0xa8f0	0xd8	1	79	0	and you'll use it automatically if your LIFE drops to zero.
0x1c767903	0xa9d0	0x111	0	64	0	All your hard work means nothing if you die.
0x1c767903	0xa9d0	0x111	1	54	0	So avoid combat whenever possible,
0x1c767903	0xa9d0	0x111	2	71	0	and get to your destination without being detected.
0x1c767903	0xaaf0	0xf8	0	81	0	If you do end up having to fight, CQC can be your best friend.
0x1c767903	0xaaf0	0xf8	1	97	0	But keep in mind you can only use it when equipping a handgun or the stun rod.
0x1c767903	0xabf0	0x165	0	60	0	If you score a hit with a tranquilizer weapon,
0x1c767903	0xabf0	0x165	1	62	0	the drug will eventually put the enemy to sleep.
0x1c767903	0xabf0	0x165	2	78	0	So one way to get past an enemy is to shoot them from a distance
0x1c767903	0xabf0	0x165	3	45	0	and then wait for them to drop.
0x1c767903	0xad60	0x95	0	103	0	If you're finding it tough to aim your weapon, try turning AUTO AIM on.
0x1c767903	0xae00	0x61	0	55	0	Push the <I=AUTOAIM> to turn it on.
0x1c767903	0xae70	0x74	0	71	0	Open the menu, and turn it on under OPTIONS.
0x1c767903	0xaef0	0x55	0	39	0	We're counting on you Boss.
0x1c767903	0xaf50	0x5f	0	39	0	Our future is in your hands!
0x1c767903	0xafb0	0x5f	0	39	0	I'm counting on you. The Boss is, too.
0x1c767903	0xb010	0x8b	0	87	0	Let me worry about Mother Base. You go do your thing out there.
0x1c767903	0xb0a0	0x77	0	71	0	I know it's not easy, but I have faith in you.
0x1c767903	0xb120	0x62	0	55	0	You're doing great, Snake! Peace!
0x1c767903	0xb190	0x66	0	55	0	Snake, help us reclaim peace.
0x1c767903	0xb200	0x55	0	39	0	I believe in you, Snake...
0x1c767903	0xb260	0x79	0	71	0	I wish there were something I could do... Be strong, Snake.
0x1c767903	0xb2e0	0x97	0	103	0	Some view, huh? It's nice to stop and enjoy the scenery every now and then.
0x1c767903	0xb380	0x15e	0	78	0	Are you familiar with leafcutter ants, Snake? They help mushrooms grow.
0x1c767903	0xb380	0x15e	1	34	0	We have them in Costa Rica.
0x1c767903	0xb380	0x15e	2	57	0	The mushrooms provide the ants with spores to eat,
0x1c767903	0xb380	0x15e	3	60	0	and in exchange the ants protect them from predators.
0x1c767903	0xb4e0	0x56	0	39	0	Kind of like us, huh?
0x1c767903	0xb540	0x70	0	55	0	That's not why I brought it up...
0x1c767903	0xb5b0	0x4f	0	23	0	Head north.
0x1c767903	0xb600	0x4f	0	23	0	Head west.
0x1c767903	0xb650	0x4e	0	23	0	Head east.
0x1c767903	0xb6a0	0x4f	0	23	0	Head south.
0x1c767903	0xb6f0	0x64	0	55	0	Super Co-Op Weapon, Railgun.
0x1c767903	0xb760	0x74	0	71	0	Ultimate Co-Op Weapon, Electromagnetic Wave Gun.
0x1c767903	0xb7e0	0x7e	0	29	0	Ultimate Co-Op Weapon...
0x1c767903	0xb7e0	0x7e	1	21	0	Human Slingshot.
0x1c767903	0xb860	0x79	0	71	0	Super Co-Op Recovery Weapon! Electromagnetic Net!
0x1c767903	0xb8e0	0x73	0	71	0	Super Recovery Weapon! Electromagnetic Net!
0x1c767903	0xb960	0x64	0	55	0	Super Co-Op Weapon, Railgun.
0x1c767903	0xb9d0	0x74	0	71	0	Ultimate Co-Op Weapon, Electromagnetic Wave Gun.
0x1c767903	0xba50	0x80	0	30	0	Ultimate Combined Weapon...
0x1c767903	0xba50	0x80	1	19	0	Human Slingshot.
0x1c767903	0xbad0	0x79	0	71	0	Super Co-Op Recovery Weapon! Electromagnetic Net!
0x1c767903	0xbb50	0x73	0	71	0	Super Recovery Weapon! Electromagnetic Net!
0x1c0fb1c9	0x0	0x85	0	87	0	OK, you're done with that area. Head for the goal.
0x1c0fb1c9	0x90	0x78	0	71	0	Head for the recovery zone. We'll pick you up there.
0x1c0fb1c9	0x110	0x8e	0	87	0	I see you completed your mission. Now hurry to the recovery point.
0x1c0fb1c9	0x1a0	0xa7	0	64	0	Now you just have to make it to the goal point...
0x1c0fb1c9	0x1a0	0xa7	1	34	0	Keep your guard up.
0x1c0fb1c9	0x250	0x6f	0	55	0	Now simply make your way to the recovery zone.
0x1c0fb1c9	0x2c0	0x80	0	71	0	Stay out of sight 'til they've called off\\nthe alert.
0x1c0fb1c9	0x340	0xdb	0	69	0	To neutralize an enemy, put him to sleep, knock him out,
0x1c0fb1c9	0x340	0xdb	1	76	0	or leave him in a near-death state - whatever floats your boat.
0x1c0fb1c9	0x420	0x9c	0	103	0	Still can't find them? Have you tried using a night vision device?
0x1c0fb1c9	0x4c0	0x4f	0	23	0	Bravo! Nice work!
0x1c0fb1c9	0x510	0x64	0	55	0	Now that's what I'm talkin' about! Amazing!
0x1c0fb1c9	0x580	0x5a	0	39	0	That's the way! Keep it up!
0x1c0fb1c9	0x5e0	0x7e	0	71	0	Mission complete! The folks back at Mother Base will be thrilled.
0x1c0fb1c9	0x660	0x5f	0	39	0	You did it! Keep it up!
0x1c0fb1c9	0x6c0	0x77	0	71	0	I knew you could do it. Piece of cake, right?
0x1c0fb1c9	0x740	0x5e	0	39	0	Mission complete! Great job.
0x1c0fb1c9	0x7a0	0x63	0	55	0	Good job! Return to base.
0x1c0fb1c9	0x810	0x8f	0	87	0	Hey, that was great! Can't wait to see what else you can do.
0x1c0fb1c9	0x8a0	0x66	0	55	0	Hello! Come in! Can you hear me?
0x1c0fb1c9	0x910	0x6a	0	55	0	I don't like this... Be careful.
0x1c0fb1c9	0x980	0x5d	0	39	0	What the hell's going on out there?!
0x1c0fb1c9	0xa20	0x59	0	39	0	Come in! Do you copy?
0x1c0fb1c9	0xa80	0x87	0	87	0	Be careful, if my info is correct, you're right next to a...!
0x1c0fb1c9	0xb10	0x65	0	55	0	Oh man, there's something out there!
0x1c0fb1c9	0xb80	0x4b	0	23	0	This is The End.
0x1c0fb1c9	0xbd0	0x61	0	55	0	What's wrong?! I'm right here!
0x1c0fb1c9	0xc40	0x80	0	20	0	I will find you!
0x1c0fb1c9	0xc40	0x80	1	29	0	There's no place to hide.
0x1c0fb1c9	0xcc0	0x65	0	55	0	I can feel it! I can feel your presence!
0x1c0fb1c9	0xd30	0x6e	0	55	0	I am the forest and I am watching over you.
0x1c0fb1c9	0xda0	0x5a	0	39	0	What's up? An enemy?
0x1c0fb1c9	0xe00	0x7c	0	71	0	You see anything? A UMA, maybe?!
0x1c0fb1c9	0xe80	0x7a	0	71	0	You did well. They'll finally be able to rest in peace!
0x1c0fb1c9	0xf00	0xb0	0	35	0	That went well.
0x1c0fb1c9	0xf00	0xb0	1	62	0	Now come on back before you get possessed.
0x1c0fb1c9	0xfb0	0x83	0	87	0	Looks like the wandering spirits heard you somehow.
0x1c0fb1c9	0x1040	0x84	0	20	0	Good job.
0x1c0fb1c9	0x1040	0x84	1	46	0	Rest in peace, wandering spirits...
0x1c0fb1c9	0x10d0	0x9b	0	34	0	Where would a ghost hang out?
0x1c0fb1c9	0x10d0	0x9b	1	47	0	Sorry. I'm clueless at that kind of stuff.
0x1c0fb1c9	0x1170	0x68	0	55	0	Let your sixth sense guide you.
0x1c0fb1c9	0x11e0	0x7a	0	71	0	The Surround Indicator is picking up a ghostly presence.
0x1c0fb1c9	0x1260	0x77	0	71	0	Just out of curiosity...do ghosts have legs or what?
0x1c0fb1c9	0x12e0	0x63	0	55	0	You're not scared or anything...? Wow...
0x1c0fb1c9	0x1350	0x6b	0	55	0	Los fantasmas really exist after all, eh?
0x1c0fb1c9	0x13c0	0x8d	0	87	0	Hurry and get a picture of a fantasma. I'm dying to see one.
0x1c0fb1c9	0x1450	0x73	0	71	0	Wow, you got one? Hurry back!
0x1c0fb1c9	0x14d0	0x7a	0	71	0	A photo of a ghost? It's gotta be some kind of hoax.
0x1c0fb1c9	0x1550	0xd8	0	64	0	Ghosts? I have no inerest in such things.
0x1c0fb1c9	0x1550	0xd8	1	82	0	Harpies, on the other hand, I wouldn't mind encountering...
0x1c0fb1c9	0x1630	0xa3	0	46	0	There are NO such things as ghosts.
0x1c0fb1c9	0x1630	0xa3	1	51	0	Like they'd really show up in a photo...
0x1c0fb1c9	0x16e0	0x6c	0	55	0	The ghost is... gone?! What'd you do?
0x1c0fb1c9	0x1750	0x94	0	103	0	It looks like those ghosts can't stray too far from the dying soldiers.
0x1c0fb1c9	0x17f0	0x7a	0	71	0	Your comrades need first aid! Give 'em CPR!
0x1c0fb1c9	0x1870	0x85	0	87	0	Your fellow MSF members need your help! Give them CPR!
0x1c0fb1c9	0x1900	0x91	0	51	0	Don't just stand there, save them!
0x1c0fb1c9	0x1900	0x91	1	31	0	Give them CPR!
0x1c0fb1c9	0x19a0	0xbe	0	55	0	The ghost was sucked into that soldier's body...?
0x1c0fb1c9	0x19a0	0xbe	1	59	0	Whoa! You think that's what brought him back to life?
0x1c0fb1c9	0x1a60	0xba	0	48	0	So saving the soldier's life
0x1c0fb1c9	0x1a60	0xba	1	66	0	caused his spirit to reunite with his body...?
0x1c0fb1c9	0x1b20	0x85	0	87	0	Damn it, the ghost's been set loose! It's coming after you! RUN!
0x1c0fb1c9	0x1bb0	0xb1	0	48	0	Whoa, this is freaky!
0x1c0fb1c9	0x1bb0	0xb1	1	66	0	What'd you do to make the ghost so mad?
0x1c0fb1c9	0x1c70	0xa0	0	103	0	Night vision devices are good for locating prisoners in the dark. Hurry!
0x1c0fb1c9	0x1d10	0x72	0	71	0	To the cell on the double! Your buddy needs you!
0x1c0fb1c9	0x1d90	0x7e	0	71	0	Your friend's moving fast! Hang in there until he gets there!
0x1c0fb1c9	0x1e10	0x7b	0	71	0	Hurry up - your pal's stamina won't hold out much longer!
0x1c0fb1c9	0x1e90	0x88	0	87	0	Time's up. We... We weren't able to save him. Return to base.
0x1c0fb1c9	0x1f20	0xa7	0	63	0	Never mind, it's too late. Your buddy... He's dead.
0x1c0fb1c9	0x1f20	0xa7	1	35	0	The mission has failed.
0x1c0fb1c9	0x1fd0	0xc1	0	83	0	Look for an enemy soldier who's not acting like the others.
0x1c0fb1c9	0x1fd0	0xc1	1	47	0	That'll be your target.
0x1c0fb1c9	0x20a0	0x69	0	55	0	The one that's acting weird. Got it?
0x1c0fb1c9	0x2110	0x73	0	71	0	Stop the enemy in their tracks! Don't let them through!
0x1c0fb1c9	0x2190	0x5e	0	39	0	Please make it in time...
0x1c0fb1c9	0x21f0	0xd8	0	40	0	It doesn't matter where he's from,
0x1c0fb1c9	0x21f0	0xd8	1	54	0	we cannot allow prisoner abuse to go unanswered.
0x1c0fb1c9	0x21f0	0xd8	2	29	0	You have to rescue him.
0x1c0fb1c9	0x22d0	0xb5	0	86	0	Leaving prisoners out in the open like that smells like a trap to me.
0x1c0fb1c9	0x22d0	0xb5	1	28	0	Be careful.
0x1c0fb1c9	0x2390	0x61	0	55	0	There's no time! Hurry!
0x1c0fb1c9	0x2400	0x6b	0	55	0	Those guys need your help. Get a move on!
0x1c0fb1c9	0x2470	0x7c	0	71	0	Something weird about that soldier, don't you think?
0x1c0fb1c9	0x24f0	0x72	0	71	0	Do whatever it takes to help those prisoners.
0x1c0fb1c9	0x2570	0xb9	0	57	0	That prisoner's a seasoned guerrilla fighter.
0x1c0fb1c9	0x2570	0xb9	1	56	0	Exactly the type we want to bring back here.
0x1c0fb1c9	0x2630	0x82	0	87	0	We're running out of time! If you don't hurry, they'll be...
0x1c0fb1c9	0x26c0	0x7c	0	71	0	I would have treated these prisoners with a bit more courtesy...
0x1c0fb1c9	0x2740	0x86	0	87	0	Watch it! There might be bombs planted next to those prisoners.
0x1c0fb1c9	0x27d0	0x6f	0	55	0	Your current objective is to retrieve the prisoners.
0x1c0fb1c9	0x2840	0x68	0	55	0	Please, rescue the Frente soldiers.
0x1c0fb1c9	0x28b0	0x76	0	71	0	Please, find our compas as fast as possible!
0x1c0fb1c9	0x2930	0x6a	0	55	0	Make sure you bring our compas back.
0x1c0fb1c9	0x29a0	0x87	0	87	0	Please, do whatever it takes to bring our compas back!
0x1c0fb1c9	0x2a30	0x76	0	71	0	Find those prisoners before it's too late!
0x1c0fb1c9	0x2ab0	0x73	0	71	0	Rescue those prisoners before they're taken away!
0x1c0fb1c9	0x2b30	0xf2	0	53	0	Look for an enemy with unusual equipment
0x1c0fb1c9	0x2b30	0xf2	1	44	0	who moves around like a rookie.
0x1c0fb1c9	0x2b30	0xf2	2	60	0	That is the one you want to bring back to base.
0x1c0fb1c9	0x2c30	0x88	0	87	0	Unlike the other soldiers, they are unarmed. Look carefully.
0x1c0fb1c9	0x2cc0	0x6f	0	55	0	Your current objective is to retrieve the researchers.
0x1c0fb1c9	0x2d30	0x7d	0	71	0	You mean you haven't found the captured researchers yet?
0x1c0fb1c9	0x2db0	0xb8	0	74	0	Hurry, secure the researchers with the Fulton recovery system
0x1c0fb1c9	0x2db0	0xb8	1	39	0	before they're taken away.
0x1c0fb1c9	0x2e70	0xb9	0	63	0	Time to stop your pursuer in his tracks.
0x1c0fb1c9	0x2e70	0xb9	1	51	0	Show him your sniper skills!
0x1c0fb1c9	0x2f30	0xbf	0	46	0	We're not leaving behind one of our own.
0x1c0fb1c9	0x2f30	0xbf	1	67	0	They risked their lives for the mission. You do what you can.
0x1c0fb1c9	0x2ff0	0xaa	0	50	0	I could use their help in the lab here.
0x1c0fb1c9	0x2ff0	0xaa	1	47	0	Please get them out of there safely.
0x1c0fb1c9	0x30a0	0x9d	0	103	0	Come on, man...! Shoot the magazine and let's get this show on the road!
0x1c0fb1c9	0x3140	0x6c	0	55	0	Reading time's over. Shoot the magazine!
0x1c0fb1c9	0x31b0	0x79	0	71	0	The target agent is dead - mission failed. Come on back.
0x1c0fb1c9	0x3230	0x101	0	56	0	The place is crawling with bad guys.
0x1c0fb1c9	0x3230	0x101	1	57	0	You can't afford to sneak around them
0x1c0fb1c9	0x3230	0x101	2	59	0	- get in there and just start shooting!
0x1c0fb1c9	0x3340	0x99	0	103	0	That's not gonna cut it - you're way off. Watch your aim!
0x1c0fb1c9	0x33e0	0x7c	0	71	0	Great! Now take those items to the designated location.
0x1c0fb1c9	0x3460	0x8b	0	87	0	Looks like you've the items. Take them to the designated location.
0x1c0fb1c9	0x34f0	0x7e	0	71	0	Not so fast. You haven't finished collecting everything, have you?
0x1c0fb1c9	0x3570	0x74	0	71	0	You're not done collecting targets yet!
0x1c0fb1c9	0x35f0	0x67	0	55	0	You are still not finished with the recovery!
0x1c0fb1c9	0x3660	0x70	0	55	0	You're not finished yet! You have to get everything!
0x1c0fb1c9	0x36d0	0xa9	0	38	0	Are you calling it quits already?
0x1c0fb1c9	0x36d0	0xa9	1	59	0	Finish your mission - collect the rest of the targets!
0x1c0fb1c9	0x3780	0xa7	0	67	0	One of the soldiers may know the location of the target.
0x1c0fb1c9	0x3780	0xa7	1	30	0	Go interrogate 'em.
0x1c0fb1c9	0x3830	0x94	0	103	0	To interrogate someone, grab them with CQC and press <I=INTERROGATE>.
0x1c0fb1c9	0x38d0	0x94	0	103	0	To interrogate someone, grab them with CQC and press <I=INTERROGATE>.
0x1c0fb1c9	0x3970	0xb8	0	48	0	Take down enemies carrying documents.
0x1c0fb1c9	0x3970	0xb8	1	66	0	Otherwise, you'll never get your hands on those papers.
0x1c0fb1c9	0x3a30	0x75	0	71	0	Documents, huh? I wonder where they could be.
0x1c0fb1c9	0x3ab0	0x80	0	71	0	The key to any treasure hunt is persistence!
0x1c0fb1c9	0x3b30	0xb1	0	75	0	Important documents... Gee, I wonder what those could be.
0x1c0fb1c9	0x3b30	0xb1	1	38	0	Love letters, maybe?
0x1c0fb1c9	0x3bf0	0xaf	0	77	0	There are documents in here that could be crucial to our research.
0x1c0fb1c9	0x3bf0	0xaf	1	21	0	Find them.
0x1c0fb1c9	0x3ca0	0xb3	0	77	0	Stay out of the enemy's sight as you recover those supplies.
0x1c0fb1c9	0x3ca0	0xb3	1	36	0	And don't get lost!
0x1c0fb1c9	0x3d60	0x69	0	55	0	Your objective right now is to gather items.
0x1c0fb1c9	0x3dd0	0x51	0	39	0	That's three to go.
0x1c0fb1c9	0x3e30	0x45	0	23	0	Two more.
0x1c0fb1c9	0x3e80	0x4c	0	23	0	Only one left!
0x1c0fb1c9	0x3ed0	0x6d	0	55	0	Keep going till you've got all the items!
0x1c0fb1c9	0x3f40	0x7c	0	71	0	Get the items and return them safely to base.
0x1c0fb1c9	0x3fc0	0x6f	0	55	0	Destroy all enemy supplies with your C4!
0x1c0fb1c9	0x4030	0x65	0	55	0	Destroy the targets with C4 explosives.
0x1c0fb1c9	0x40a0	0x72	0	71	0	Blow up the enemy's supplies with some C4!
0x1c0fb1c9	0x4120	0xc6	0	75	0	Gather up all the Boss's equipment. And hurry!
0x1c0fb1c9	0x4120	0xc6	1	54	0	We gotta get to him ASAP!
0x1c0fb1c9	0x41f0	0xb5	0	66	0	More of the Boss's equipment is still out there.
0x1c0fb1c9	0x41f0	0xb5	1	47	0	Make sure you recover it all.
0x1c0fb1c9	0x42b0	0xa4	0	48	0	That's everything you're looking for.
0x1c0fb1c9	0x42b0	0xa4	1	49	0	Now catch up with us back at the base!
0x1c0fb1c9	0x4360	0x85	0	87	0	Well done. Now we can focus on rescuing the Boss!
0x1c0fb1c9	0x43f0	0x7e	0	71	0	Hit the targets as fast and as accurately as you can.
0x1c0fb1c9	0x4470	0xb9	0	63	0	I don't suppose targets are going to fire back,
0x1c0fb1c9	0x4470	0xb9	1	51	0	but still, watch what you're doing.
0x1c0fb1c9	0x4530	0x6e	0	55	0	At least you get a break from the badguys...
0x1c0fb1c9	0x45a0	0x5a	0	39	0	Doing some target practice, huh?
0x1c0fb1c9	0x4600	0x63	0	55	0	Careful where you shoot, OK?
0x1c0fb1c9	0x4670	0xb3	0	67	0	You should crouch when you shoot whenever you can.
