sector	off	idx	line	script_class	voice_ids	text
10	0xa080	2568	1	kana		<R=待ち伏せ,アンブッシュ>や奇襲攻撃といった機動戦術を使うのが一般的だ。\nそれ以外にも敵後方地域での重要施設や戦略目標の破壊工\n作など、撹乱工作も含まれる。\n
10	0xa080	2568	2	kana		まさにベトナムの戦いそのものだ。\n
10	0xa080	2568	3	kana		ああ。近代兵器で強力に武装したアメリカ軍相手に、ベト\nコンはゲリラ戦術をもって激しく抵抗した。米軍の戦傷者\nは28万を越え、アメリカはベトナムからの撤兵を余儀なく\nされたんだ。\n
10	0xa080	2568	4	kana		冷戦の時代では、核の応酬に繋がりかねない正規軍同士の\n大規模衝突はまれだ。ある意味、ゲリラ戦が戦いの本流に\nなってきている。これからもその重要性は増していくだろ\nう。\n
10	0xa080	2568	5	kana		…と、こんなもんでどうだ。\n
10	0xa080	2568	6	kana		及第点はやろう。\n
10	0xa080	2568	7	kana		ありがたいね。\n
10	0xa080	2568	8	kana		しかし皮肉だな。\n
10	0xa080	2568	9	kana		皮肉？　何がだ。\n
10	0xa080	2568	10	kana		歴史が、だ。ゲリラ戦に悩まされた合衆国自身、独立戦争\nでは<R=民兵,ミニットマン>によるゲリラ戦でイギリス軍を翻弄している。ゲ\nリラ戦が無ければ、当時独立を勝ち得たかどうか。\n
10	0xa080	2568	11	kana		因果は巡る、か。叶うならそんなものからは無縁でいたい\nもんだが。\n
10	0xa080	2568	12	kana		…。\n
10	0xa080	2568	13	kana		な、なんだよ。\n
10	0xa080	2568	14	kana		カズ…よく覚えておくんだ。運命は受け入れるものじゃな\nい、自分で切り拓くものだ。因果だ何だと言っていると、\n気付かないうちに絡め取られてしまうぞ。\n
10	0xa080	2568	15	kana		…そうだな。気をつけるよ。\n
10	0xa8a0	2698	0	kana		スネーク、スペイン語はどこで？\n
10	0xa8a0	2698	1	kana		<R=国防総省外国語学校,DLI>だ。お前は。\n
10	0xa8a0	2698	2	kana		俺は独学だよ。挨拶程度なら以前も出来たが、ある程度込\nみ入った会話をこなせるようになったのはコロンビアに来\nてからだな。\n
10	0xa8a0	2698	3	kana		そうか。よし、では質問だ。『ゲリラ』の正確な意味は何\nだ、答えてみろ。\n
10	0xa8a0	2698	4	kana		意味？　語源のことか？　スペイン語の発音では『ゲリリ\nャ』、『小さな戦争』だ。戦争を意味する『Guerra』に　\n縮小辞が付いた派生語だな。\n
10	0xa8a0	2698	5	kana		よし正解。言葉としては一般名詞だが、こいつが特別な意\n味を持つようになるのは…さて、いつからだ、ミラー学生。\n
10	0xa8a0	2698	6	kana		学生はよしてくれ、スネーク。自衛隊のレンジャー課程を\n思い出しちまう。答は<R=半島戦争,スペイン独立戦争>…だったかな。\n
10	0xa8a0	2698	7	kana		正解だ。欧州近代史のクラスをさぼらなかったと見える。\n
10	0xa8a0	2698	8	kana		1808年に始まった半島戦争で、スペイン人がフランス帝\n国軍に抵抗する際採った戦術をさして使われたのが、この\n言葉の由来とされている。\n
10	0xa8a0	2698	9	kana		しかし…そうか、『小さな戦争』。教科書で『Guerrilla』\nって単語をみてもまるでピンと来なかったもんだが、母語\nで単語を聞けばイメージが鮮明になる。\n
10	0xa8a0	2698	10	kana		確かにな。ゲリラ戦とはまさに小規模な戦争そのものだ。\n
10	0xa8a0	2698	11	kana		それだけに開戦の敷居は低い。そしてそのお陰で俺達はメ\nシの種に事欠かない。\n
10	0xa8a0	2698	12	kana		最後も正解。<R=よく出来たな,ウエルダンだ>、ミラー学生。\n
10	0xa8a0	2698	13	kana		学生はやめてくれって。\n
10	0xa8a0	2698	14	kana		……。\n
11	0xb0b0	2827	0	kana		カズ。元レンジャーとしてのお前の経験から意見をくれ。\nゲリラ戦を仕掛ける時、どういった点に注意する。\n
11	0xb0b0	2827	1	kana		ゲリラ部隊は通常、規模、火力、継戦能力のいずれも敵正\n規軍に対して大きく劣る。戦闘が長引くほど不利だ。戦闘\nは短期決戦、これが基本だ。\n
11	0xb0b0	2827	2	kana		戦術的にはそうだな。では戦略面は。\n
11	0xb0b0	2827	3	kana		兵力・兵站の基盤が脆弱なゲリラ部隊には、いくつかの制\n約がついて回る。例えば物資補給は現地調達に頼らざるを\n得ない。農民達の援助無しにゲリラ戦を戦い抜くことは難\nしいだろう。\n
11	0xb0b0	2827	4	kana		また地の利を得るには、土地鑑を持つ地域住民の協力が欠\nかせない。\n
11	0xb0b0	2827	5	kana		ゆえに、民衆の人心掌握は必須だ。信頼を勝ち取るために\nゲリラ戦士のモラルは高潔に保たれなければならん。指揮\n官にとって、部隊の規律維持は勝敗に直結する重要任務と\n心得るべきだろう。\n
11	0xb0b0	2827	6	kana		まるで“<R=民心獲得作戦,ハーツアンドマインド>”だな。\n
11	0xb0b0	2827	7	kana		グリーンベレーの？\n
11	0xb0b0	2827	8	kana		マラヤでの<R=イギリス人,SAS>もそうだ。\n
11	0xb0b0	2827	9	kana		発想は同じだろうな。民衆を敵に回して勝てた軍隊はいな\nいよ。“アラビアのロレンス”もそうだったな。地元ベド\nウィンの心を掴み、ドイツ軍を撃破したのは有名だ。\n
11	0xb0b0	2827	10	kana		ああ。…そういえば、お前の国の孫子もそんなことを言っ\nていなかったか？\n
11	0xb0b0	2827	11	kana		え？　いや、孫子は日本じゃなくて中国の…。\n
11	0xb0b0	2827	12	kana		さすが、第五の文明圏と言われるだけはある。\n
11	0xb0b0	2827	13	kana		第五？　…トインビーか何かのことを言ってのるか？\n
11	0xb0b0	2827	14	kana		そうだ。よく知ってるな。\n
11	0xb0b0	2827	15	kana		それなら五つじゃなくて26の…。\n
11	0xb0b0	2827	16	kana		老子とか、孔明とか、優れたサムライを数多く産み出した、\n尚武の国だ。\n
11	0xb0b0	2827	17	kana		ああ…ええっと…。\n
11	0xb9d0	2973	0	kana	v_bri_kaz0300_000_0	「日本にも平和憲法がある」と言っていたな。\n
11	0xb9d0	2973	1	kana	v_bri_kaz0300_000_0	ああ。戦争の放棄を謳った、憲法第9条だ。\n
11	0xb9d0	2973	2	kana	v_bri_kaz0300_000_0	1、日本国民は、正義と秩序を基調とする国際平和を誠実\nに希求し…。\n
11	0xb9d0	2973	3	kana	v_bri_kaz0300_000_0	国権の発動たる戦争と、武力による威嚇又は武力の行使は、\n国際紛争を解決する手段としては、永久にこれを放棄する。\n
11	0xb9d0	2973	4	kana	v_bri_kaz0300_000_0	2、前項の目的を達するため、陸海空軍その他の戦力は、\nこれを保持しない。国の交戦権は、これを認めない。\n
11	0xb9d0	2973	5	kana	v_bri_kaz0300_000_0	…よくすらすらと出てくるな。\n
11	0xb9d0	2973	6	kana	v_bri_kaz0300_000_0	昔取った杵柄だ。\n
11	0xb9d0	2973	7	kana	v_bri_kaz0300_000_0	大したもんだ。しかし、ちょっとわかりづらいな。「解決\nする手段としては」とか。\n
11	0xb9d0	2973	8	kana	v_bri_kaz0300_000_0	そう、そこが議論になっている。全ての武力行使を否定し\nているのか、という点だ。\n
11	0xb9d0	2973	9	kana	v_bri_kaz0300_000_0	もともと、今の憲法は連合軍の占領下で制定された。草案\nも、当時の連合国司令部から提示されたものだ。\n
11	0xb9d0	2973	10	kana	v_bri_kaz0300_000_0	だから、憲法は外国に押しつけられたものだ、と考える人\n間もいる。\n
11	0xb9d0	2973	11	kana	v_bri_kaz0300_000_0	どの国にも、込み入った事情があるということか…。\n
11	0xb9d0	2973	12	kana	v_bri_kaz0300_000_0	だが、“軍隊”を持たないことで、戦後の日本が経済復興\nを優先できたのは確かだろう。そこはコスタリカと同じだ。\n
12	0xc0e0	3086	0	kana	v_bri_kaz0300_010_0	カズ、お前日本じゃ自衛隊にいたんだよな。\n
12	0xc0e0	3086	1	kana	v_bri_kaz0300_010_0	さっき聞いた憲法第9条では、日本は軍を持たないことに\nなっていたはずだが…。\n
12	0xc0e0	3086	2	kana	v_bri_kaz0300_010_0	そう、それもまた議論のタネだ。\n
12	0xc0e0	3086	3	kana	v_bri_kaz0300_010_0	「自衛隊は防衛のための組織であり、憲法第9条は自衛権\nまでは否定していない。従って、自衛隊は合憲である」。\n
12	0xc0e0	3086	4	kana	v_bri_kaz0300_010_0	これが日本政府の見解だ。\n
12	0xc0e0	3086	5	kana	v_bri_kaz0300_010_0	…複雑だな。\n
12	0xc0e0	3086	6	kana	v_bri_kaz0300_010_0	良いか悪いかは別にして、これは実に日本的な解釈だよ。\n
12	0xc420	3138	0	kana	v_bri_kaz0310_000_0	日本には、アメリカ軍が駐留していたな。\n
12	0xc420	3138	1	kana	v_bri_kaz0310_000_0	そうだ。連合国による占領が終わった後も、日米安全保障\n条約に基づいて、米軍が駐留を続けている。\n
12	0xc420	3138	2	kana	v_bri_kaz0310_000_0	そこはコスタリカと違うな。\n
12	0xc420	3138	3	kana	v_bri_kaz0310_000_0	占領って経緯もあるが、そもそもアメリカにとって、日本\nは戦略上とても重要な位置にある。\n
12	0xc420	3138	4	kana	v_bri_kaz0310_000_0	ソ連は目と鼻の先だし、中国や北朝鮮にも近い。太平洋の\n安全保障にとっても不可欠だ。\n
12	0xc420	3138	5	kana	v_bri_kaz0310_000_0	アメリカにしてみれば、日本は「共産主義からの防波堤」\nなんだ。\n
12	0xc420	3138	6	kana	v_bri_kaz0310_000_0	日本にとっては？\n
12	0xc420	3138	7	kana	v_bri_kaz0310_000_0	もちろん、日米安保への反対は根強い。\n
12	0xc420	3138	8	kana	v_bri_kaz0310_000_0	1960年と70年の条約改定時には、大きな反対運動が起\nきた。\n
12	0xc420	3138	9	kana	v_bri_kaz0310_000_0	特に沖縄は、2年前にアメリカから返還されたばかりで、\n基地が集中している。県民の負担も大きい。\n
12	0xc420	3138	10	kana	v_bri_kaz0310_000_0	なら、なぜ条約を破棄しないんだ。\n
12	0xc420	3138	11	kana	v_bri_kaz0310_000_0	いろいろだ。もちろんアメリカとの力関係もある。それに\n条約を破棄すれば、アメリカの核の傘からも抜け出すこと\nになる。\n
12	0xc420	3138	12	kana	v_bri_kaz0310_000_0	米軍撤退後、自衛隊だけで国が守り切れるのか…俺には何\nとも言えん。\n
12	0xc420	3138	13	kana	v_bri_kaz0310_000_0	コスタリカが、米州共同防衛条約、いわゆるリオ協定を恃\nみにしているのと同じだ。\n
12	0xc420	3138	14	kana	v_bri_kaz0310_000_0	平和憲法を持つ国が、他国の軍隊を受け入れざるを得ない\n…皮肉なことだ。\n
12	0xc420	3138	15	kana	v_bri_kaz0310_000_0	一方で、アメリカにも不満はあるようだ。日本は、米軍に\nよる安全保障にただ乗りしていると。\n
12	0xc420	3138	16	kana	v_bri_kaz0310_000_0	最近日本の工業製品が、アメリカに進出しているだろう？\n
12	0xc420	3138	17	kana	v_bri_kaz0310_000_0	ああ。\n
12	0xc420	3138	18	kana	v_bri_kaz0310_000_0	軍備費を経済復興に振り向けた日本が、アメリカの市場で\nシェアを伸ばしている。面白くはないだろうな。\n
13	0xd430	3395	0	kana	v_bri_kaz0320_000_0	「核兵器を持たず、作らず、持ち込ませず」…これが、日\n本政府が示した『非核三原則』だ。\n
13	0xd430	3395	1	kana	v_bri_kaz0320_000_0	“持ち込ませず”…？　妙だな。日本に寄港する米軍艦の\n中には、核を積んでいるのもあるだろう。\n
13	0xd430	3395	2	kana	v_bri_kaz0320_000_0	それとも、いちいち海の上で積み替えているとでも言うの\nか？\n
13	0xd430	3395	3	kana	v_bri_kaz0320_000_0	あんたの言うとおりだ、スネーク。だが、少なくとも日本\n政府は認めていない。\n
13	0xd430	3395	4	kana	v_bri_kaz0320_000_0	核の持ち込みは事前協議の対象だ。アメリカ側から事前協\n議はない。従って、核は持ち込まれていない…それが答弁\nだ。\n
13	0xd430	3395	5	kana	v_bri_kaz0320_000_0	それは…答えになってんのか？\n
13	0xd430	3395	6	kana	v_bri_kaz0320_000_0	さあな。ただ、日本は核被爆国だ。核に対する拒否反応は、\nあんたが考えている以上に強い。\n
13	0xd430	3395	7	kana	v_bri_kaz0320_000_0	政府もなかなか認めるわけにいかないんだろう。\n
13	0xd8f0	3471	0	kana	v_bri_kaz0330_000_0	カズ、お前がいた自衛隊は、軍隊とどう違うんだ？\n
13	0xd8f0	3471	1	kana	v_bri_kaz0330_000_0	自衛隊は、自国防衛のための組織だ。他国への侵攻を想定\nしていない。いわゆる専守防衛だな。\n
13	0xd8f0	3471	2	kana	v_bri_kaz0330_000_0	専守防衛？\n
13	0xd8f0	3471	3	kana	v_bri_kaz0330_000_0	自衛隊の基本的な軍事戦略だ。先制攻撃を行わず、相手の\n攻撃を受けてから、最低限の防衛行動を取る。\n
13	0xd8f0	3471	4	kana	v_bri_kaz0330_000_0	それなら自衛権の範疇、というわけか。\n
13	0xd8f0	3471	5	kana	v_bri_kaz0330_000_0	もともと自衛隊は「警察予備隊」として始まったんだ。\n
13	0xd8f0	3471	6	kana	v_bri_kaz0330_000_0	その頃、朝鮮戦争のおかげで在日米軍が出払ってしまった。\nその穴を埋める意味もあったんだろう。\n
13	0xd8f0	3471	7	kana	v_bri_kaz0330_000_0	警察か…コスタリカの市民警備隊を思い出すな。\n
13	0xd8f0	3471	8	kana	v_bri_kaz0330_000_0	そうそう、災害救助に派遣されることもある。俺が入隊す\nる前の年も、転落したバスの救助で大変だったらしい。\n
14	0xe530	3667	0	kana	v_bri_kaz0020_000_0	MSFスタッフの配置決め、忘れないでくれよ。人員配置が、\nマザーベースの成長方針を決めるんだから。\n
14	0xe530	3667	1	kana	v_bri_kaz0020_000_0	ああ。\n
14	0xe530	3667	2	kana	v_bri_kaz0020_000_0	俺のことも好きに配置して構わないからな。\n
14	0xe530	3667	3	kana	v_bri_kaz0020_000_0	お前も？　お前はマザーベースの副司令だろう。\n
14	0xe530	3667	4	kana	v_bri_kaz0020_000_0	もちろん、その仕事に手は抜けない。\n
14	0xe530	3667	5	kana	v_bri_kaz0020_000_0	だが、MSFが小さいうちは椅子にふんぞり返っている余裕\nもない。\n
14	0xe530	3667	6	kana	v_bri_kaz0020_000_0	それはそうだが…。\n
14	0xe530	3667	7	kana	v_bri_kaz0020_000_0	言っちゃ悪いが、俺はどの班の仕事をやらせてもスゴいぞ。\n
14	0xe530	3667	8	kana	v_bri_kaz0020_000_0	あんたが重点的に育てたい部門に配置してくれ。その班の\nスタッフは特にかわいがってやるよ。\n
14	0xe530	3667	9	kana	v_bri_kaz0020_000_0	カズ、ほどほどにな。\n
17	0x11b40	4532	0	kana	v_bri_mis_kaz0010_000_0	わかっていると思うが、敵との戦闘は可能な限り避けてく\nれ、スネーク。\n
17	0x11b40	4532	1	kana	v_bri_mis_kaz0010_000_0	ああ。\n
17	0x11b40	4532	2	kana	v_bri_mis_kaz0010_000_0	こちらは少人数の上、土地鑑もない。本格的な戦闘になっ\nたら、いくらあんたでも苦戦は免れないだろう。\n
17	0x11b40	4532	3	kana	v_bri_mis_kaz0010_000_0	わかってる。戦闘回避は、スニーキング・ミッションの基\n本だ。\n
17	0x11b40	4532	4	kana	v_bri_mis_kaz0010_000_0	そうだな。敵に居場所をつかませず、必要な時のみ一撃離\n脱で敵に痛撃を与える…。\n
17	0x11b40	4532	5	kana	v_bri_mis_kaz0010_000_0	これは、ゲリラ戦の要点でもある。\n
18	0x122a0	4650	0	kana	v_bri_mis_kaz0690_000_0	兵士を眠らせるか気絶させればボディチェックでアイテム\nを奪うことができる。\n
18	0x122a0	4650	1	kana	v_bri_mis_kaz0690_000_0	倒れている兵士に近づき、アイコンが出たら<I=ACT>を押すんだ。\n
18	0x122a0	4650	2	kana	v_bri_mis_kaz0690_000_0	あるいは背後から近づいてホールドアップさせた兵士や、\n瀕死の状態で倒れている兵士にも有効だ。\n
18	0x122a0	4650	3	kana	v_bri_mis_kaz0690_000_0	と言っても、瀕死の兵士は時間が経つと死んでしまうから\n注意が必要だ。\n
18	0x122a0	4650	4	kana	v_bri_mis_kaz0690_000_0	それと、フルトン回収装置を手に持ったままボディチェッ\nクはできない。気をつけてくれ。\n
